1,86,1,4,1,225,229.52,315,319.52,0,2,0.30167,0
1,87,2,4,1,225,230.07,135,140.07,0,1,0.43488,1
1,88,1,4,1,225,227.81,315,317.81,0,1,0.58479,1
1,89,2,4,1,225,227.66,135,137.66,0,2,0.26879,0
1,90,2,4,1,225,229.48,135,139.48,0,1,0.75136,1
1,91,2,4,1,225,227.77,135,137.77,0,1,0.28515,1
1,92,1,4,2,225,222.34,315,312.34,1,1,0.30206,0
1,93,1,4,1,225,229.48,315,319.48,0,1,0.70155,1
1,94,1,4,1,225,227.77,315,317.77,0,1,1.451,1
1,95,2,4,2,225,222.34,135,132.34,1,2,0.5348,1
1,96,2,4,2,225,222.35,135,132.35,1,2,0.8847,1
1,97,2,4,1,225,227.65,135,137.65,0,1,0.35184,1
1,98,1,4,1,225,227.65,315,317.65,0,1,0.36828,1
1,99,1,4,2,225,222.35,315,312.35,1,2,0.45157,1
1,100,2,4,2,225,222.35,135,132.35,1,2,0.3349,1
1,101,2,4,2,225,222.35,135,132.35,1,2,0.10175,1
1,102,1,4,2,225,222.35,315,312.35,1,1,0.36831,0
1,103,1,4,2,225,220.52,315,310.52,1,2,0.23517,1
1,104,2,4,2,225,222.23,135,132.23,1,2,0.30182,1
1,105,2,4,1,225,227.66,135,137.66,0,1,0.30163,1
1,106,2,4,1,225,227.65,135,137.65,0,1,0.43503,1
1,107,2,4,1,225,227.65,135,137.65,0,1,0.96799,1
1,108,1,4,1,225,227.65,315,317.65,0,2,1.018,0
1,109,2,4,1,225,229.48,135,139.48,0,1,1.9674,1
1,110,1,4,2,225,222.23,315,312.23,1,1,0.30169,0
1,111,2,4,2,225,220.48,135,130.48,1,2,0.20179,1
1,112,1,4,1,225,227.77,315,317.77,0,1,0.3683,1
1,113,2,4,1,225,227.66,135,137.66,0,1,0.55163,1
1,114,2,4,2,225,222.35,135,132.35,1,1,1.2013,0
1,115,2,4,2,225,220.52,135,130.52,1,2,0.46823,1
1,116,1,4,1,225,227.77,315,317.77,0,1,0.7181,1
1,117,2,4,1,225,227.66,135,137.66,0,1,0.73484,1
1,118,1,4,2,225,222.35,315,312.35,1,2,0.93474,1
1,119,2,4,1,225,227.65,135,137.65,0,2,0.86795,0
1,120,2,4,1,225,229.48,135,139.48,0,1,0.1185,1
1,121,2,4,1,225,227.77,135,137.77,0,1,1.2177,1
1,122,1,4,2,225,222.34,315,312.34,1,2,0.53503,1
1,123,1,4,1,225,227.65,315,317.65,0,1,1.9008,1
1,124,1,4,1,225,227.65,315,317.65,0,1,3.067,1
1,125,1,4,2,225,222.35,315,312.35,1,1,0.55164,0
1,126,2,4,2,225,220.52,135,130.52,1,2,0.61815,1
1,127,1,4,1,225,227.77,315,317.77,0,2,0.55164,0
1,128,1,4,2,225,220.48,315,310.48,1,2,0.90133,1
1,129,1,4,1,225,227.77,315,317.77,0,2,0.26841,0
1,130,2,4,1,225,229.52,135,139.52,0,2,0.33522,0
1,131,1,4,1,225,230.08,315,320.08,0,1,0.28512,1
1,132,1,4,1,225,227.81,315,317.81,0,2,2.467,0
1,133,2,4,1,225,229.54,135,139.54,0,2,0.95153,0
1,134,2,4,2,225,219.92,135,129.92,1,2,0.60146,1
1,135,1,4,2,225,222.19,315,312.19,1,2,0.86796,1
1,136,1,4,2,225,222.34,315,312.34,1,2,0.41839,1
1,137,2,4,2,225,222.35,135,132.35,1,2,0.30167,1
1,138,2,4,2,225,222.35,135,132.35,1,1,0.26851,0
1,139,1,4,1,225,229.48,315,319.48,0,1,0.26852,1
1,140,1,4,1,225,227.77,315,317.77,0,1,1.1179,1
1,141,1,4,1,225,227.66,315,317.66,0,1,0.50169,1
1,142,2,4,2,225,222.35,135,132.35,1,1,2.7336,0
1,143,1,4,2,225,220.52,315,310.52,1,1,1.3344,0
1,144,2,4,2,225,219.94,135,129.94,1,2,0.45155,1
1,145,1,4,1,225,227.8,315,317.8,0,2,2.0838,0
1,146,1,4,2,225,220.46,315,310.46,1,2,0.43494,1
1,147,2,4,2,225,222.23,135,132.23,1,2,0.28507,1
1,148,2,4,2,225,222.34,135,132.34,1,1,0.50167,0
1,149,2,4,2,225,220.52,135,130.52,1,2,0.33499,1
1,150,1,4,2,225,222.23,315,312.23,1,1,0.40157,0
1,151,2,4,1,225,229.52,135,139.52,0,1,0.26837,1
1,152,1,4,1,225,227.77,315,317.77,0,1,0.76838,1
1,153,2,4,1,225,227.66,135,137.66,0,1,0.33505,1
1,154,2,4,1,225,227.65,135,137.65,0,1,0.068601,1
1,155,1,4,2,225,222.35,315,312.35,1,1,1.0347,0
1,156,1,4,1,225,229.48,315,319.48,0,1,0.58489,1
1,157,2,4,2,225,222.23,135,132.23,1,1,0.60162,0
1,158,2,4,1,225,229.52,135,139.52,0,2,0.035315,0
1,159,2,4,1,225,230.07,135,140.07,0,1,1.9508,1
1,160,2,4,2,225,222.19,135,132.19,1,2,0.58496,1
