1,1,1,2,2,2,1.6875
1,2,1,2,1,1,11.154
1,3,2,1,1,1,8.7043
1,4,2,2,1,2,0.28723
1,5,1,2,2,1,2.537
1,6,2,1,1,1,1.6186
1,7,2,1,2,2,3.6039
1,8,2,1,2,2,2.2874
1,9,1,1,1,1,1.232
1,10,1,2,1,1,12.022
1,11,1,2,2,2,7.0522
1,12,1,1,1,2,3.2863
1,13,1,1,1,2,1.2335
1,14,2,2,1,2,1.2367
1,15,2,2,2,2,59.773
1,16,2,2,2,2,8.7356
1,17,2,1,2,1,2.4196
1,18,2,1,2,2,0.23436
1,19,2,1,1,2,2.3503
1,20,1,2,2,2,28.659
1,21,2,1,1,1,1.7004
