2,1,2,3,1,225,233,315,323,0,1,0.55163,1
2,2,1,3,1,225,227.96,135,137.96,0,1,2.4671,1
2,3,1,3,1,225,227.67,135,137.67,0,2,0.90135,0
2,4,2,3,2,225,220.52,315,310.52,1,1,0.48485,0
2,5,1,3,2,225,219.93,135,129.93,1,2,1.251,1
2,6,1,3,1,225,227.8,135,137.8,0,2,0.43495,0
2,7,1,3,1,225,229.54,135,139.54,0,1,0.50166,1
2,8,2,3,2,225,222.23,315,312.23,1,1,0.21845,0
2,9,1,3,2,225,220.48,135,130.48,1,2,0.56819,1
2,10,2,3,1,225,227.77,315,317.77,0,1,0.45162,1
2,11,2,3,2,225,222.34,315,312.34,1,1,0.36822,0
2,12,2,3,2,225,220.52,315,310.52,1,1,0.28489,0
2,13,2,3,2,225,219.94,315,309.94,1,1,0.30166,0
2,14,2,3,2,225,219.81,315,309.81,1,1,0.43492,0
2,15,1,3,1,225,230.21,135,140.21,0,1,0.60176,1
2,16,1,3,1,225,227.81,135,137.81,0,2,0.30184,0
2,17,2,3,2,225,220.46,315,310.46,1,2,1.8008,1
2,18,2,3,2,225,222.23,315,312.23,1,2,0.38511,1
2,19,2,3,1,225,227.66,315,317.66,0,1,0.63492,1
2,20,2,3,1,225,227.65,315,317.65,0,1,1.5179,1
2,21,2,3,1,225,227.65,315,317.65,0,1,1.2345,1
2,22,1,3,1,225,227.65,135,137.65,0,1,4.0496,1
2,23,1,3,2,225,222.35,135,132.35,1,1,0.51827,0
2,24,1,3,2,225,220.52,135,130.52,1,2,0.48504,1
2,25,2,3,1,225,227.77,315,317.77,0,1,1.5676,1
2,26,1,3,2,225,222.34,135,132.34,1,2,0.4016,1
2,27,2,3,2,225,222.35,315,312.35,1,2,0.66804,1
2,28,2,3,2,225,222.35,315,312.35,1,1,0.81801,0
2,29,1,3,1,225,229.48,135,139.48,0,1,2.3338,1
2,30,2,3,2,225,222.23,315,312.23,1,1,2.3006,0
2,31,2,3,2,225,220.48,315,310.48,1,2,0.53482,1
2,32,2,3,1,225,227.77,315,317.77,0,1,2.6837,1
2,33,2,3,1,225,227.66,315,317.66,0,1,0.40164,1
2,34,1,3,2,225,222.35,135,132.35,1,2,0.65158,1
2,35,2,3,2,225,222.35,315,312.35,1,1,3.3,0
2,36,2,3,1,225,229.48,315,319.48,0,1,0.6351,1
2,37,2,3,1,225,227.77,315,317.77,0,1,0.33508,1
2,38,2,3,1,225,227.66,315,317.66,0,1,0.51812,1
2,39,2,3,2,225,222.35,315,312.35,1,1,0.60175,0
2,40,2,3,1,225,229.48,315,319.48,0,1,1.7509,1
2,41,2,3,1,225,227.77,315,317.77,0,1,0.018683,1
2,42,1,3,1,225,227.66,135,137.66,0,1,6.931,1
2,43,1,3,1,225,227.65,135,137.65,0,2,0.81808,0
2,44,2,3,2,225,220.52,315,310.52,1,2,1.3679,1
2,45,2,3,1,225,227.77,315,317.77,0,1,1.2012,1
2,46,2,3,2,225,222.34,315,312.34,1,1,0.20184,0
2,47,2,3,1,225,229.48,315,319.48,0,1,1.3013,1
2,48,1,3,2,225,222.23,135,132.23,1,2,1.4844,1
2,49,2,3,2,225,222.34,315,312.34,1,1,0.25188,0
2,50,2,3,1,225,229.48,315,319.48,0,1,0.33522,1
2,51,1,3,2,225,222.23,135,132.23,1,2,0.33519,1
2,52,1,3,2,225,222.34,135,132.34,1,2,0.30168,1
2,53,2,3,1,225,227.65,315,317.65,0,1,14.793,1
2,54,2,3,2,225,222.35,315,312.35,1,1,0.70154,0
2,55,1,3,2,225,220.52,135,130.52,1,1,0.03529,0
2,56,1,3,1,225,230.06,135,140.06,0,1,2.7003,1
2,57,1,3,1,225,227.8,135,137.8,0,1,0.60153,1
2,58,2,3,2,225,222.34,315,312.34,1,2,0.31842,1
2,59,2,3,2,225,222.35,315,312.35,1,2,0.26844,1
2,60,2,3,2,225,222.35,315,312.35,1,2,0.38473,1
2,61,1,3,1,225,227.65,135,137.65,0,1,1.0845,1
2,62,2,3,2,225,222.35,315,312.35,1,1,2.5504,0
2,63,2,3,1,225,229.48,315,319.48,0,1,0.43496,1
2,64,1,3,1,225,227.77,135,137.77,0,1,0.28513,1
2,65,1,3,2,225,222.34,135,132.34,1,1,2.0842,0
2,66,1,3,2,225,220.52,135,130.52,1,2,0.68477,1
2,67,1,3,2,225,222.23,135,132.23,1,2,0.6017,1
2,68,1,3,2,225,222.34,135,132.34,1,2,0.70155,1
2,69,1,3,2,225,222.35,135,132.35,1,2,0.51838,1
2,70,2,3,1,225,227.65,315,317.65,0,1,0.26848,1
2,71,1,3,2,225,222.35,135,132.35,1,2,0.61805,1
2,72,2,3,2,225,222.35,315,312.35,1,1,0.28518,0
2,73,1,3,1,225,229.48,135,139.48,0,1,1.0014,1
2,74,1,3,2,225,222.23,135,132.23,1,2,0.50145,1
2,75,1,3,2,225,222.34,135,132.34,1,2,0.53481,1
2,76,1,3,1,225,227.65,135,137.65,0,1,0.3684,1
2,77,1,3,2,225,222.35,135,132.35,1,2,0.35173,1
2,78,1,3,2,225,222.35,135,132.35,1,2,0.36841,1
2,79,2,3,1,225,227.65,315,317.65,0,1,0.28507,1
2,80,2,3,1,225,227.65,315,317.65,0,1,0.55166,1
2,81,1,3,2,225,222.35,135,132.35,1,1,1.5678,0
2,82,2,3,1,225,229.48,315,319.48,0,1,1.7343,1
2,83,2,3,1,225,227.77,315,317.77,0,1,0.63489,1
2,84,1,3,1,225,227.66,135,137.66,0,1,0.88473,1
2,85,2,3,1,225,227.65,315,317.65,0,1,0.30172,1
2,86,2,3,2,225,222.35,315,312.35,1,1,0.51822,0
2,87,2,3,1,225,229.48,315,319.48,0,1,0.33493,1
2,88,1,3,1,225,227.77,135,137.77,0,1,1.2346,1
2,89,1,3,1,225,227.66,135,137.66,0,1,12.295,1
2,90,1,3,2,225,222.35,135,132.35,1,2,0.78475,1
2,91,1,3,2,225,222.35,135,132.35,1,2,3.7664,1
2,92,2,3,1,225,227.65,315,317.65,0,1,1.0347,1
2,93,1,3,2,225,222.35,135,132.35,1,2,2.9668,1
2,94,1,3,1,225,227.65,135,137.65,0,1,0.5516,1
2,95,2,3,2,225,222.35,315,312.35,1,1,0.60161,0
2,96,1,3,2,225,220.52,135,130.52,1,1,1.018,0
2,97,2,3,1,225,230.06,315,320.06,0,1,1.9838,1
2,98,1,3,1,225,227.8,135,137.8,0,1,1.1014,1
2,99,1,3,1,225,227.66,135,137.66,0,1,0.33506,1
2,100,1,3,2,225,222.35,135,132.35,1,1,4.6323,0
2,101,2,3,2,225,220.52,315,310.52,1,2,2.8836,1
2,102,2,3,1,225,227.77,315,317.77,0,1,0.78474,1
2,103,1,3,1,225,227.66,135,137.66,0,1,0.18523,1
2,104,1,3,2,225,222.35,135,132.35,1,1,0.63495,0
2,105,2,3,1,225,229.48,315,319.48,0,1,0.63477,1
