1,1,2,4,2,2,1.6858
1,2,2,2,1,1,1.1366
1,3,1,4,1,1,3.635
1,4,1,3,2,1,0.66982
1,5,2,4,1,1,3.3036
1,6,2,1,2,1,3.0021
1,7,1,2,2,1,3.9712
1,8,1,1,1,1,0.85237
1,9,2,3,1,1,1.5729
1,10,2,3,2,1,1.3219
1,11,1,3,1,2,3.5041
1,12,2,2,2,2,1.5684
1,13,1,4,2,2,4.0345
1,14,1,2,1,2,5.5016
1,15,2,1,1,1,1.7217
1,16,1,1,2,2,1.6856
